,id,time_post,time_parse,link,city,floor,floors_count,rooms_count,total_meters,price_per_m2,price_per_month,district,street,house_number,underground,Холодильник,Стиральная машина,Телевизор,Ванна,Мебель на кухне,Посудомоечная машина,Кондиционер,Интернет,Душевая кабина,Мебель в комнатах,Жилая площадь,Площадь кухни,Высота потолков,Планировка,Санузел,Балкон/лоджия,Вид из окон,Ремонт,Год постройки,Тип дома,Аварийность,Парковка
10,295691916,27/11/2023  22:35,28/11/2023 12:00,https://spb.cian.ru/rent/flat/295691916/,Ленобласть,16,26,1,33.0,909,30000,Всеволожский, Областная,3,Улица Дыбенко,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,16.0,9.0,2.7,,1.0,1 балкон,Во двор,Евроремонт,2018.0,Кирпичный,Нет,Наземная
11,295691067,28/11/2023  00:07,28/11/2023 12:01,https://spb.cian.ru/rent/flat/295691067/,Ленобласть,15,23,1,40.0,700,28000,Всеволожский, Ленинградская,9/8,Улица Дыбенко,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,16.0,13.0,2.7,,1.0,1 лоджия,На улицу,Евроремонт,2014.0,Кирпичный,Нет,Наземная
12,295689784,28/11/2023  09:12,28/11/2023 12:02,https://spb.cian.ru/rent/flat/295689784/,Ленобласть,12,12,1,46.0,760,35000,Всеволожский, Шекспира,1к2,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,11.0,19.0,2.7,,1.0,1 балкон,На улицу и двор,Евроремонт,2022.0,Кирпичный,Нет,Наземная
13,295689747,27/11/2023  21:37,28/11/2023 12:03,https://spb.cian.ru/rent/flat/295689747/,Ленобласть,15,15,1,34.0,588,20000,Всеволожский,Оборонная ,2к3,Девяткино,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,2.6,,1.0,1 балкон,На улицу,Косметический,2007.0,,Нет,
14,295689539,27/11/2023  21:33,28/11/2023 12:04,https://spb.cian.ru/rent/flat/295689539/,Ленобласть,7,20,1,31.8,786,25000,Всеволожский, Тихая,3к1,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,10.1,13.5,2.5,,1.0,1 лоджия,Во двор,Евроремонт,,,,Наземная
15,295688285,27/11/2023  21:53,28/11/2023 12:05,https://spb.cian.ru/rent/flat/295688285/,Ленобласть,5,12,1,34.0,529,18000,Ломоносовский,Аннинское городское поселение,2.1,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,17.0,2.0,,1.0,,На улицу,Евроремонт,,Панельный,,Наземная
16,295687711,27/11/2023  20:48,28/11/2023 12:07,https://spb.cian.ru/rent/flat/295687711/,Ленобласть,17,18,1,30.0,800,24000,Всеволожский,бульвар Менделеева,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,14.0,8.0,,,,1 лоджия,Во двор,Евроремонт,,Монолитный,,
17,295687709,27/11/2023  20:48,28/11/2023 12:08,https://spb.cian.ru/rent/flat/295687709/,Ленобласть,17,18,1,30.0,800,24000,Всеволожский,бульвар Воронцовский,21к2,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,14.0,8.0,,,,1 лоджия,Во двор,Евроремонт,2022.0,Монолитный,Нет,
18,295686054,28/11/2023  11:26,28/11/2023 12:08,https://spb.cian.ru/rent/flat/295686054/,Ленобласть,19,19,1,35.79,838,30000,Всеволожский,проспект Ручьевский,3к1,Девяткино,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,13.2,11.7,2.7,,1.0,1 лоджия,На улицу и двор,Косметический,2022.0,,Нет,Наземная
19,295685033,27/11/2023  19:34,28/11/2023 12:09,https://spb.cian.ru/rent/flat/295685033/,Ленобласть,1,12,1,32.16,995,32000,Всеволожский,бульвар Петровский,14к3,Девяткино,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,8.6,2.7,,1.0,1 лоджия,Во двор,Без ремонта,2018.0,Монолитный,Нет,Наземная
20,295684843,27/11/2023  19:49,28/11/2023 12:10,https://spb.cian.ru/rent/flat/295684843/,Ленобласть,23,25,1,36.0,722,26000,Всеволожский, Областная,1,Улица Дыбенко,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,17.0,10.0,2.8,,1.0,1 балкон,Во двор,Евроремонт,2017.0,Кирпичный,Нет,
21,295684448,27/11/2023  19:10,28/11/2023 12:11,https://spb.cian.ru/rent/flat/295684448/,Ленобласть,6,12,1,32.0,781,25000,Всеволожский, Голландская,10к2,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,16.0,9.0,2.6,,1.0,1 балкон,На улицу,Евроремонт,2019.0,,Нет,Наземная
22,295683231,27/11/2023  18:45,28/11/2023 12:12,https://spb.cian.ru/rent/flat/295683231/,Ленобласть,4,5,1,36.0,611,22000,Всеволожский, Железнодорожная,16,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,16.0,8.0,,,1.0,1 балкон,Во двор,Евроремонт,1960.0,Кирпичный,Нет,Открытая
23,295681519,27/11/2023  20:44,28/11/2023 12:13,https://spb.cian.ru/rent/flat/295681519/,Ленобласть,9,16,1,35.0,771,27000,Всеволожский,проспект Европейский,16,Улица Дыбенко,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,18.0,8.0,2.7,,1.0,1 балкон,На улицу,Косметический,2016.0,Блочный,Нет,Наземная
24,295680379,27/11/2023  18:05,28/11/2023 12:14,https://spb.cian.ru/rent/flat/295680379/,Ленобласть,16,16,1,35.0,857,30000,Всеволожский,бульвар Менделеева,6,Девяткино,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,16.5,10.0,3.0,,1.0,1 лоджия,,Евроремонт,2017.0,Кирпичный,Нет,
25,295677963,27/11/2023  17:34,28/11/2023 12:15,https://spb.cian.ru/rent/flat/295677963/,Ленобласть,11,17,1,36.0,666,24000,Всеволожский, Шоссе в Лаврики,57к3,Девяткино,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,16.0,10.0,2.7,,1.0,1 лоджия,Во двор,Евроремонт,2020.0,,Нет,Наземная
26,295671637,27/11/2023  21:33,28/11/2023 12:17,https://spb.cian.ru/rent/flat/295671637/,Ленобласть,12,24,1,34.0,676,23000,Всеволожский,аллея Охтинская,16,Девяткино,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,11.0,2.7,,1.0,1 лоджия,Во двор,Косметический,2016.0,,Нет,Открытая
27,295671596,27/11/2023  17:02,28/11/2023 12:18,https://spb.cian.ru/rent/flat/295671596/,Ленобласть,3,5,1,31.0,516,16000,Ломоносовский,Виллозское городское поселение,12,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,18.0,5.5,,,1.0,1 балкон,Во двор,Косметический,1971.0,Кирпичный,Нет,
28,298576087,18/2/2024  23:47,22/02/2024 01:08,https://spb.cian.ru/rent/flat/298576087/,Ленобласть,10,16,1,51.0,431,22000,Всеволожский, Шоссе в Лаврики,67,Девяткино,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,,Косметический,,,,Открытая
29,298573124,14/2/2024  18:52,22/02/2024 01:09,https://spb.cian.ru/rent/flat/298573124/,Ленобласть,9,17,1,34.6,722,25000,Всеволожский, Тихая,3к1,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11.3,14.0,2.6,,1.0,1 лоджия,Во двор,Евроремонт,2023.0,,Нет,
30,298573104,18/2/2024  18:00,22/02/2024 01:10,https://spb.cian.ru/rent/flat/298573104/,Ленобласть,3,12,1,27.0,644,17400,Ломоносовский, Парадная,2/13,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,7.0,2.6,,1.0,,Во двор,Евроремонт,2023.0,,Нет,
31,298567762,17/2/2024  19:38,22/02/2024 01:11,https://spb.cian.ru/rent/flat/298567762/,Ленобласть,14,25,1,40.0,750,30000,Всеволожский,Мурино,3к2,Девяткино,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,18.0,12.0,2.7,,1.0,1 лоджия,Во двор,Евроремонт,2014.0,Монолитный,Нет,Наземная
32,298567654,19/2/2024  16:54,22/02/2024 01:11,https://spb.cian.ru/rent/flat/298567654/,Ленобласть,12,25,1,31.7,567,18000,Всеволожский,проспект Авиаторов Балтики,25,Девяткино,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.7,6.0,0.0,,1.0,1 балкон,,Без ремонта,2022.0,Монолитный,Нет,
33,298560210,21/02/2024  17:08,22/02/2024 01:12,https://spb.cian.ru/rent/flat/298560210/,Ленобласть,7,20,1,30.0,833,25000,Всеволожский, Тихая,13к3,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,14.0,8.5,2.8,,1.0,1 балкон,Во двор,Евроремонт,2023.0,,Нет,Наземная
34,298557156,19/2/2024  17:45,22/02/2024 01:13,https://spb.cian.ru/rent/flat/298557156/,Ленобласть,18,19,1,34.5,666,23000,Всеволожский, Екатерининская,7к1,Девяткино,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,1.0,1 лоджия,Во двор,Евроремонт,2018.0,Монолитный,Нет,
35,298551225,21/02/2024  12:07,22/02/2024 01:14,https://spb.cian.ru/rent/flat/298551225/,Ленобласть,18,22,1,49.0,612,30000,Всеволожский,Мурино,3к3,Девяткино,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,19.0,14.0,2.7,,1.0,1 лоджия,Во двор,Косметический,2015.0,Панельный,Нет,
36,298550009,14/2/2024  11:40,22/02/2024 01:15,https://spb.cian.ru/rent/flat/298550009/,Ленобласть,2,5,1,33.9,589,20000,Всеволожский, Мира,9к3,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,14.0,12.0,,,1.0,,Во двор,Косметический,2023.0,,Нет,Открытая
37,298539690,21/02/2024  21:35,22/02/2024 01:15,https://spb.cian.ru/rent/flat/298539690/,Ленобласть,12,19,1,32.0,562,18000,Всеволожский, Шоссе в Лаврики,64к1,Девяткино,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,18.0,9.0,,,1.0,1 балкон,,Косметический,2022.0,Монолитный,Нет,
38,298534924,13/2/2024  22:41,22/02/2024 01:16,https://spb.cian.ru/rent/flat/298534924/,Ленобласть,2,11,1,35.0,514,18000,Тосненский, Октябрьская,3,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,18.0,9.0,2.6,,1.0,1 лоджия,Во двор,Косметический,2007.0,Панельный,Нет,Наземная
39,298529484,13/2/2024  20:15,22/02/2024 01:17,https://spb.cian.ru/rent/flat/298529484/,Ленобласть,3,5,1,37.1,539,20000,мкр. Центральный,Приморское шоссе,24,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,9.0,,,,,,Косметический,1985.0,Панельный,Нет,
40,298522522,20/2/2024  18:10,22/02/2024 01:18,https://spb.cian.ru/rent/flat/298522522/,Ленобласть,1,5,1,42.0,428,18000,Тосненский, Станиславского,6,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,19.0,9.0,2.5,,1.0,1 лоджия,Во двор,Косметический,1992.0,Панельный,Нет,Наземная
41,298521793,20/2/2024  20:25,22/02/2024 01:18,https://spb.cian.ru/rent/flat/298521793/,Ленобласть,7,12,1,35.4,903,32000,Всеволожский,проспект Строителей,5,Улица Дыбенко,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,10.1,15.7,,,1.0,1 балкон,На улицу,Евроремонт,2023.0,Кирпичный,Нет,
42,298519525,20/2/2024  21:31,22/02/2024 01:19,https://spb.cian.ru/rent/flat/298519525/,Ленобласть,18,19,1,25.6,976,25000,Всеволожский,бульвар Воронцовский,21к3,Девяткино,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,12.4,7.9,,,1.0,1 лоджия,Во двор,Евроремонт,2022.0,Монолитный,Нет,Наземная
43,298516002,16/2/2024  16:35,22/02/2024 01:20,https://spb.cian.ru/rent/flat/298516002/,Ленобласть,6,9,1,30.0,816,24500,Ломоносовский, Невская,9,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,1 лоджия,Во двор,Косметический,2022.0,Монолитный,Нет,Открытая
44,298509957,13/2/2024  12:45,22/02/2024 01:21,https://spb.cian.ru/rent/flat/298509957/,Ленобласть,15,19,1,30.0,833,25000,Всеволожский,бульвар Воронцовский,14к1,Девяткино,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,17.0,9.0,2.7,,1.0,1 лоджия,На улицу,Евроремонт,2019.0,Панельный,Нет,Наземная
45,298509602,13/2/2024  12:38,22/02/2024 01:21,https://spb.cian.ru/rent/flat/298509602/,Ленобласть,3,4,1,31.8,566,18000,Всеволожский, Молодежная,14,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,17.6,5.4,2.5,,1.0,1 балкон,Во двор,Косметический,1963.0,Кирпичный,Нет,Наземная
46,298504716,20/2/2024  09:55,22/02/2024 01:22,https://spb.cian.ru/rent/flat/298504716/,Ленобласть,14,17,1,37.5,773,29000,Всеволожский, Тихая,3к2,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,12.0,15.0,,,1.0,1 лоджия,Во двор,Евроремонт,2023.0,,Нет,
47,298485170,12/2/2024  20:06,22/02/2024 01:23,https://spb.cian.ru/rent/flat/298485170/,Ленобласть,15,27,1,35.6,674,24000,Всеволожский,Новая ,7к3,Девяткино,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,14.0,10.0,,,1.0,,,,2014.0,,Нет,
48,298483084,13/2/2024  19:43,22/02/2024 01:24,https://spb.cian.ru/rent/flat/298483084/,Ленобласть,2,5,1,29.4,374,11000,Кириши, Энергетиков,20,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,4.5,,,1.0,,,Косметический,1974.0,Кирпичный,Нет,
49,298481932,21/02/2024  18:36,22/02/2024 01:24,https://spb.cian.ru/rent/flat/298481932/,Ленобласть,12,18,1,30.0,933,28000,Всеволожский, Екатерининская,16/5,Девяткино,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,9.0,2.6,,1.0,1 лоджия,,Евроремонт,2023.0,,Нет,Наземная
50,298474152,20/2/2024  09:45,22/02/2024 01:25,https://spb.cian.ru/rent/flat/298474152/,Ленобласть,3,8,1,26.0,653,17000,Ломоносовский, Центральная,20,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,16.0,4.0,,,1.0,1 лоджия,Во двор,Евроремонт,,Монолитный,,Наземная
51,298474119,12/2/2024  16:48,22/02/2024 01:26,https://spb.cian.ru/rent/flat/298474119/,Ленобласть,10,19,1,20.0,1100,22000,Всеволожский,бульвар Воронцовский,21к3,Девяткино,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,1 лоджия,,Косметический,2022.0,Монолитный,Нет,Открытая
52,298473794,19/2/2024  18:14,22/02/2024 01:26,https://spb.cian.ru/rent/flat/298473794/,Ленобласть,12,18,1,34.0,529,18000,Всеволожский, Шоссе в Лаврики,64к1,Девяткино,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,16.0,8.0,2.7,,1.0,1 балкон,Во двор,Евроремонт,2022.0,Монолитный,Нет,Наземная
53,298471767,12/2/2024  15:39,22/02/2024 01:27,https://spb.cian.ru/rent/flat/298471767/,Ленобласть,17,19,1,47.0,425,20000,Всеволожский, Шоссе в Лаврики,87,Девяткино,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,21.0,14.0,2.7,,1.0,1 лоджия,На улицу и двор,Косметический,2016.0,Кирпичный,Нет,Наземная
54,298461211,21/02/2024  16:35,22/02/2024 01:28,https://spb.cian.ru/rent/flat/298461211/,Ленобласть,3,5,1,32.0,468,15000,Всеволожский, Хесина,13,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,16.0,,,,1.0,,Во двор,Косметический,1962.0,Кирпичный,Нет,
55,298459441,19/2/2024  18:09,22/02/2024 01:29,https://spb.cian.ru/rent/flat/298459441/,Ленобласть,13,17,1,35.0,685,24000,Всеволожский, Шоссе в Лаврики,59к2,Девяткино,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,18.0,8.0,2.7,,1.0,1 балкон,Во двор,Евроремонт,2018.0,,Нет,Наземная
56,298459415,21/02/2024  21:19,22/02/2024 01:29,https://spb.cian.ru/rent/flat/298459415/,Ленобласть,7,12,1,33.0,757,25000,Ломоносовский,Аннинское городское поселение,1,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,,,,1.0,,,Евроремонт,,,,
57,298456716,14/2/2024  13:25,22/02/2024 01:30,https://spb.cian.ru/rent/flat/298456716/,Ленобласть,13,20,1,31.7,883,28000,Всеволожский, Шувалова,16/9,Девяткино,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,17.0,9.0,,,1.0,1 лоджия,,Косметический,2016.0,Монолитный,Нет,
58,298452409,12/2/2024  15:25,22/02/2024 01:31,https://spb.cian.ru/rent/flat/298452409/,Ленобласть,14,18,1,35.0,628,22000,Всеволожский, Тихая,3к1,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,11.0,14.0,,,1.0,1 лоджия,На улицу,Косметический,2023.0,,Нет,Наземная
59,298437072,11/2/2024  20:24,22/02/2024 01:32,https://spb.cian.ru/rent/flat/298437072/,Ленобласть,4,5,1,39.0,766,29900,Кингисеппский,пос. Котельский,12,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,18.0,9.0,,,1.0,1 лоджия,,Косметический,1982.0,Кирпичный,Нет,Наземная
60,298435775,14/2/2024  23:48,22/02/2024 01:32,https://spb.cian.ru/rent/flat/298435775/,Ленобласть,1,3,1,37.0,675,25000,Всеволожский, Вересковая,2к2,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,13.0,11.0,,,1.0,1 балкон,На улицу и двор,Косметический,2022.0,,Нет,Наземная
61,298433787,15/2/2024  10:56,22/02/2024 01:33,https://spb.cian.ru/rent/flat/298433787/,Ленобласть,12,25,1,36.0,694,25000,Всеволожский,аллея Охтинская,14,Девяткино,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,18.0,10.0,,,1.0,1 балкон,Во двор,Косметический,2015.0,Монолитный,Нет,Наземная
62,298432807,11/2/2024  17:04,22/02/2024 01:34,https://spb.cian.ru/rent/flat/298432807/,Ленобласть,1,4,1,42.0,476,20000,,Октябрьский проспект,108,Улица Дыбенко,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,18.0,9.0,2.7,,1.0,,На улицу и двор,Косметический,2003.0,Панельный,Нет,
63,298431206,18/2/2024  16:43,22/02/2024 01:35,https://spb.cian.ru/rent/flat/298431206/,Ленобласть,3,23,1,32.2,745,24000,Всеволожский, Первых,2к1,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,11.6,11.2,,,1.0,1 лоджия,Во двор,Косметический,2022.0,,Нет,Открытая
64,298429996,20/2/2024  18:38,22/02/2024 01:36,https://spb.cian.ru/rent/flat/298429996/,Ленобласть,2,6,1,42.0,595,25000,Всеволожский,шоссе Приозерское,211,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,19.1,10.7,,,1.0,1 балкон,На улицу,Дизайнерский,,,,Наземная
65,298429408,12/2/2024  11:48,22/02/2024 01:36,https://spb.cian.ru/rent/flat/298429408/,Ленобласть,9,19,1,34.0,735,25000,Всеволожский,бульвар Воронцовский,19к1,Девяткино,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,9.0,2.7,,1.0,1 лоджия,Во двор,Евроремонт,2021.0,Монолитный,Нет,Наземная
66,298416307,18/2/2024  14:27,22/02/2024 01:37,https://spb.cian.ru/rent/flat/298416307/,Ленобласть,9,18,1,33.0,848,28000,Всеволожский,проспект Авиаторов Балтики,25,Девяткино,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,,7.0,2.6,,1.0,1 лоджия,Во двор,Евроремонт,2022.0,Монолитный,Нет,Наземная
67,298414381,10/2/2024  17:01,22/02/2024 01:38,https://spb.cian.ru/rent/flat/298414381/,Ленобласть,1,15,1,32.4,601,19500,Всеволожский, Тихая,19,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.5,9.7,2.5,,1.0,,На улицу,Косметический,2023.0,,Нет,Наземная
68,298413480,11/2/2024  19:57,22/02/2024 01:39,https://spb.cian.ru/rent/flat/298413480/,Ленобласть,15,15,1,37.7,689,26000,Всеволожский,проезд Гаражный,23к1,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,,,,,1.0,1 лоджия,Во двор,Евроремонт,2022.0,,Нет,Наземная
69,298412319,21/02/2024  09:53,22/02/2024 01:39,https://spb.cian.ru/rent/flat/298412319/,Ленобласть,13,19,1,31.0,903,28000,Всеволожский, Шоссе в Лаврики,72к2,Девяткино,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,1 балкон,Во двор,Евроремонт,2022.0,Монолитный,Нет,Открытая
70,298411258,18/2/2024  12:55,22/02/2024 01:40,https://spb.cian.ru/rent/flat/298411258/,Ленобласть,4,14,1,41.0,658,27000,, Центральная,10/2,Ладожская,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,18.0,11.0,,,1.0,,Во двор,Евроремонт,2017.0,Кирпичный,Нет,Открытая
71,298407589,12/2/2024  23:13,22/02/2024 01:41,https://spb.cian.ru/rent/flat/298407589/,Ленобласть,1,5,1,46.0,1956,90000,Кингисеппский,пос. Усть-Луга,85к2,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,,19.5,2.5,,1.0,2 балкона,На улицу и двор,Евроремонт,,,,Наземная
72,298406622,10/2/2024  12:33,22/02/2024 01:42,https://spb.cian.ru/rent/flat/298406622/,Ленобласть,1,6,1,37.0,513,19000,Ломоносовский,Горбунковское с/пос,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,18.0,9.0,,,1.0,1 лоджия,Во двор,Косметический,,,,Наземная
73,298400475,19/2/2024  19:51,22/02/2024 01:42,https://spb.cian.ru/rent/flat/298400475/,Ленобласть,13,20,1,34.0,588,20000,Всеволожский, Тихая,13к3,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,10.0,2.6,,1.0,1 лоджия,На улицу,Косметический,2023.0,,Нет,
74,298400381,16/2/2024  19:35,22/02/2024 01:43,https://spb.cian.ru/rent/flat/298400381/,Ленобласть,5,9,1,36.0,694,25000,Ломоносовский, Невская,11/1,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,,,1.0,,,Косметический,2023.0,,Нет,
