,id,time_post,time_parse,link,city,floor,floors_count,rooms_count,total_meters,price_per_m2,price_per_month,district,street,house_number,underground,Холодильник,Стиральная машина,Телевизор,Ванна,Мебель на кухне,Посудомоечная машина,Кондиционер,Интернет,Душевая кабина,Мебель в комнатах,Жилая площадь,Площадь кухни,Высота потолков,Планировка,Санузел,Балкон/лоджия,Вид из окон,Ремонт,Год постройки,Тип дома,Аварийность,Парковка
18,295149644,21/11/2023  13:49,27/11/2023 06:40,https://spb.cian.ru/rent/flat/295149644/,Санкт-Петербург,21,24,1,35.0,1714,60000,Московский, Типанова,23с1,Московская,1,1,1,0,1,1,1,1,0,1,18,12,,,1.0,1 лоджия,На улицу,Дизайнерский,2021,,Нет,Многоуровневая
19,295540493,25/11/2023  20:32,27/11/2023 06:41,https://spb.cian.ru/rent/flat/295540493/,Санкт-Петербург,14,16,1,31.4,955,30000,Приморский,Туристская ,20к2,Беговая,1,1,1,0,0,0,0,0,0,1,14.3,8.7,,,1.0,1 лоджия,Во двор,Евроремонт,2013,Монолитный,Нет,Наземная
20,295414194,24/11/2023  17:31,27/11/2023 06:43,https://spb.cian.ru/rent/flat/295414194/,Санкт-Петербург,6,25,1,28.0,892,25000,Московский,Пулковская ,6к2,Звездная,1,1,0,0,1,0,0,1,1,1,,,2.8,,1.0,1 лоджия,Во двор,Евроремонт,2006,Монолитный,Нет,Наземная
21,292404632,17/11/2023  17:43,27/11/2023 06:44,https://spb.cian.ru/rent/flat/292404632/,Санкт-Петербург,6,9,1,58.8,3741,220000,Петроградский,набережная Адмирала Лазарева,22,Чкаловская,1,1,1,0,1,1,0,1,0,1,15.6,30.7,,,1.0,,На улицу,Косметический,2021,Монолитный,Нет,
22,295397590,23/11/2023  12:24,27/11/2023 06:45,https://spb.cian.ru/rent/flat/295397590/,Санкт-Петербург,8,11,1,37.2,1747,65000,Приморский,Белоостровская ,12,Черная речка,1,1,1,0,1,1,1,1,0,1,10,14,,,1.0,1 лоджия,Во двор,Дизайнерский,2022,Монолитный,Нет,Многоуровневая
23,271657221,23/11/2023  17:18,27/11/2023 06:47,https://spb.cian.ru/rent/flat/271657221/,Санкт-Петербург,4,5,1,35.0,685,24000,Московский, Орджоникидзе,35К2,Звездная,1,1,0,1,1,0,0,1,0,1,19,7,,,1.0,1 лоджия,Во двор,Евроремонт,1965,,Нет,
24,289935696,26/11/2023  20:28,27/11/2023 06:48,https://spb.cian.ru/rent/flat/289935696/,Санкт-Петербург,3,14,1,45.0,888,40000,Красногвардейский,Республиканская ,24к1,Новочеркасская,1,1,1,1,1,1,0,1,0,1,20,13,2.7,,1.0,1 лоджия,Во двор,Евроремонт,2016,Панельный,Нет,
25,295417575,23/11/2023  21:01,27/11/2023 06:50,https://spb.cian.ru/rent/flat/295417575/,Санкт-Петербург,7,8,1,46.0,2173,100000,Петроградский,Петровский проспект,24к2,Крестовский остров,1,1,1,0,1,0,0,1,0,1,15,26,,,1.0,,На улицу и двор,Дизайнерский,2019,Монолитный,Нет,Многоуровневая
26,295437166,25/11/2023  11:50,27/11/2023 06:51,https://spb.cian.ru/rent/flat/295437166/,Санкт-Петербург,7,9,1,40.0,400,16000,Красногвардейский,Пискаревский проспект,159к7,Девяткино,1,1,0,1,1,0,0,0,0,0,19,10,2.5,,1.0,1 балкон,Во двор,Косметический,2005,Монолитный,Нет,Наземная
27,295468826,25/11/2023  09:13,27/11/2023 06:53,https://spb.cian.ru/rent/flat/295468826/,Санкт-Петербург,3,11,1,56.0,1964,110000,Петроградский,Барочная ,12,Чкаловская,1,1,1,0,1,1,1,1,0,1,26,18,,,1.0,1 лоджия,Во двор,Дизайнерский,2010,Монолитный,Нет,Многоуровневая
