,id,time_post,time_parse,link,city,floor,floors_count,rooms_count,total_meters,price_per_m2,price_per_month,district,street,house_number,underground,Холодильник,Стиральная машина,Телевизор,Ванна,Мебель на кухне,Посудомоечная машина,Кондиционер,Интернет,Душевая кабина,Мебель в комнатах,Жилая площадь,Площадь кухни,Высота потолков,Планировка,Санузел,Балкон/лоджия,Вид из окон,Ремонт,Год постройки,Тип дома,Аварийность,Парковка
34,290134786,17/2/2024  23:43,22/02/2024 05:02,https://spb.cian.ru/rent/flat/290134786/,Ленобласть,2,2,2,42.0,452,19000,Луга,Горная ,35,,1,1,0,0,1,0,0,0,1,1,25.0,6.0,,,,,Во двор,Косметический,1970.0,Кирпичный,Да,
35,289976649,19/2/2024  09:19,22/02/2024 05:03,https://spb.cian.ru/rent/flat/289976649/,Ленобласть,4,19,2,60.0,500,30000,Всеволожский, Шоссе в Лаврики,72к3,Девяткино,0,0,0,1,1,0,0,1,0,0,40.0,17.0,2.5,Изолированная,1.0,1 балкон,,Косметический,2022.0,Монолитный,Нет,
36,289414621,6/1/2024  17:04,22/02/2024 05:04,https://spb.cian.ru/rent/flat/289414621/,Ленобласть,4,5,2,42.0,357,15000,Выборгский, Победы,27,,1,0,0,1,1,0,0,0,0,1,,,,Смежная,1.0,1 балкон,На улицу,Косметический,1968.0,Кирпичный,Нет,Наземная
37,289387227,26/1/2024  19:02,22/02/2024 05:05,https://spb.cian.ru/rent/flat/289387227/,Ленобласть,1,3,2,50.0,440,22000,Всеволожский,шоссе Карассаровское,6,,1,1,1,1,1,0,0,1,0,1,27.0,8.0,,Изолированная,2.0,1 лоджия,На улицу и двор,Дизайнерский,1985.0,Кирпичный,Нет,Наземная
38,285660573,7/2/2024  21:49,22/02/2024 05:05,https://spb.cian.ru/rent/flat/285660573/,Ленобласть,4,4,2,43.0,546,23500,Волхов,Новая ,4,,1,1,1,1,1,0,0,1,0,0,38.0,3.0,2.5,Изолированная,1.0,1 балкон,Во двор,Косметический,1962.0,Кирпичный,Нет,Наземная
39,285656901,18/2/2024  16:08,22/02/2024 05:06,https://spb.cian.ru/rent/flat/285656901/,Ленобласть,4,5,2,60.0,533,32000,мкр. Центральный,Московский проспект,2,,1,1,1,0,1,0,0,0,1,1,,9.0,,Изолированная,1.0,1 балкон,На улицу и двор,Косметический,1977.0,Кирпичный,Нет,Наземная
40,284832735,12/2/2024  18:34,22/02/2024 05:07,https://spb.cian.ru/rent/flat/284832735/,Ленобласть,3,5,2,43.0,488,21000,Волхов,Молодежная ,25,,1,1,1,1,1,0,0,1,0,1,19.0,6.0,,Смежная,1.0,1 балкон,Во двор,Косметический,1966.0,Кирпичный,Нет,
41,284361659,19/1/2024  11:14,22/02/2024 05:07,https://spb.cian.ru/rent/flat/284361659/,Ленобласть,4,5,2,56.0,214,12000,Выборгский, Комсомольская,10,,1,0,0,1,1,0,0,0,0,0,34.7,8.5,,Смежная,1.0,1 лоджия,На улицу и двор,Косметический,1979.0,Панельный,Нет,
42,282662170,15/2/2024  12:57,22/02/2024 05:08,https://spb.cian.ru/rent/flat/282662170/,Ленобласть,4,4,2,44.0,386,17000,Приморск,набережная Лебедева,3,,1,0,0,1,1,0,0,0,0,1,30.0,7.0,,Смежная/Изолированная,1.0,1 балкон,На улицу,Косметический,1963.0,Кирпичный,Нет,
43,280032074,21/02/2024  12:47,22/02/2024 05:09,https://spb.cian.ru/rent/flat/280032074/,Ленобласть,5,5,2,48.0,625,30000,Кингисепп,Железнодорожная ,14,,1,1,1,1,1,0,0,0,0,1,29.0,5.0,,Изолированная,1.0,1 балкон,,Косметический,1973.0,Панельный,Нет,
44,278731779,14/2/2024  19:14,22/02/2024 05:09,https://spb.cian.ru/rent/flat/278731779/,Ленобласть,1,5,2,53.0,566,30000,, Плоткина,17,Ладожская,1,1,0,1,1,0,0,0,0,1,29.0,8.0,,Изолированная,,1 балкон,,Косметический,1980.0,Панельный,Нет,
45,278060188,20/2/2024  08:32,22/02/2024 05:10,https://spb.cian.ru/rent/flat/278060188/,Ленобласть,3,3,2,54.0,518,28000,Выборгский,Приморское городское поселение,11,,1,1,1,1,1,0,0,1,0,1,42.0,8.0,2.6,Изолированная,1.0,1 балкон,На улицу и двор,Косметический,1983.0,,Нет,Наземная
46,273512945,9/2/2024  13:30,22/02/2024 05:11,https://spb.cian.ru/rent/flat/273512945/,Ленобласть,5,5,2,43.7,228,10000,Гатчинский, Введенского,13,,1,1,1,1,1,0,0,1,0,1,31.0,5.4,2.5,Смежная,1.0,1 балкон,Во двор,Косметический,1969.0,Панельный,Нет,
47,273098653,7/2/2024  13:34,22/02/2024 05:12,https://spb.cian.ru/rent/flat/273098653/,Ленобласть,3,5,2,54.0,351,19000,Кировский, Староладожский канал,3,,1,0,1,1,1,0,0,1,0,1,32.0,9.0,,Изолированная,1.0,1 лоджия,Во двор,Косметический,1985.0,Монолитный,Нет,
48,272701912,20/2/2024  17:57,22/02/2024 05:12,https://spb.cian.ru/rent/flat/272701912/,Ленобласть,12,14,2,53.1,619,32900,Всеволожский, Шоссе в Лаврики,63,Девяткино,1,1,1,0,1,0,0,1,1,1,23.0,18.0,,,1.0,,,Евроремонт,2020.0,,Нет,
49,271843125,9/2/2024  16:05,22/02/2024 05:13,https://spb.cian.ru/rent/flat/271843125/,Ленобласть,3,3,2,57.2,157,9000,Волхов,Южный бульвар,2,,1,1,1,1,1,0,0,1,0,1,,20.0,,Изолированная,,1 балкон,,Косметический,2013.0,Блочный,Нет,
50,268624373,12/2/2024  08:04,22/02/2024 05:13,https://spb.cian.ru/rent/flat/268624373/,Ленобласть,4,14,2,56.4,585,33000,Всеволожский, Шувалова,46,Девяткино,1,1,1,1,1,0,0,1,0,1,,,,Изолированная,1.0,1 балкон,Во двор,Евроремонт,2020.0,Монолитный,Нет,
51,267479149,14/2/2024  11:07,22/02/2024 05:14,https://spb.cian.ru/rent/flat/267479149/,Ленобласть,4,5,2,47.0,744,35000,Кингисепп,Аптекарский переулок,3,,1,1,1,1,1,0,0,1,0,1,36.0,6.0,,Изолированная,1.0,,Во двор,Евроремонт,1977.0,Кирпичный,Нет,
52,264976455,11/2/2024  15:55,22/02/2024 05:15,https://spb.cian.ru/rent/flat/264976455/,Ленобласть,1,25,2,51.0,568,29000,Всеволожский, Школьная,11к1,,1,1,0,1,1,0,0,1,0,1,30.0,9.0,,Изолированная,1.0,,Во двор,Косметический,2013.0,,Нет,
53,264047089,9/2/2024  19:41,22/02/2024 05:16,https://spb.cian.ru/rent/flat/264047089/,Ленобласть,2,5,2,56.0,482,27000,, Рощинская,11,Московская,1,1,0,0,1,0,0,0,0,1,30.0,8.0,,Изолированная,,1 балкон,,Косметический,1996.0,Монолитный,Нет,
54,260342518,4/12/2023  14:46,22/02/2024 05:16,https://spb.cian.ru/rent/flat/260342518/,Ленобласть,2,5,2,48.0,833,40000,Выборгский, Дружбы,3,,1,1,1,1,1,0,0,1,0,1,28.5,10.0,2.3,Изолированная,1.0,1 балкон,На улицу и двор,Косметический,1986.0,Панельный,Нет,Наземная
55,254638818,18/2/2024  12:47,22/02/2024 05:17,https://spb.cian.ru/rent/flat/254638818/,Ленобласть,15,17,2,53.0,471,25000,Всеволожский, Шоссе в Лаврики,57к3,,1,1,0,1,1,0,0,0,0,1,24.0,19.0,,Изолированная,1.0,1 лоджия,Во двор,Косметический,2020.0,,Нет,
56,254463851,16/2/2024  12:17,22/02/2024 05:18,https://spb.cian.ru/rent/flat/254463851/,Ленобласть,1,3,2,48.0,854,41000,Всеволожский,Свердловское городское поселение,148,,1,1,1,0,1,0,0,1,1,1,35.9,4,3.3,Смежная,1.0,,Во двор,Косметический,,Блочный,,Наземная
57,245731548,19/2/2024  07:58,22/02/2024 05:19,https://spb.cian.ru/rent/flat/245731548/,Ленобласть,21,25,2,48.5,721,35000,Всеволожский,аллея Охтинская,12,Девяткино,1,1,1,1,1,1,0,1,0,1,30,10,,Изолированная,2.0,1 лоджия,На улицу и двор,Евроремонт,2017,,Нет,
58,231354179,20/2/2024  12:40,22/02/2024 05:20,https://spb.cian.ru/rent/flat/231354179/,Ленобласть,11,14,2,62.0,322,20000,Тихвин, Ярослава Иванова,1,,1,1,1,1,1,1,0,1,0,1,,8,,Изолированная,1.0,2 балкона,На улицу и двор,Косметический,2011,Панельный,Нет,
59,223170500,21/02/2024  10:42,22/02/2024 05:20,https://spb.cian.ru/rent/flat/223170500/,Ленобласть,23,27,2,54.0,518,28000,Всеволожский,Новая ,11к3,Девяткино,1,1,0,1,1,0,0,1,0,1,38,12,,,2.0,"1 лоджия, 1 балкон",На улицу и двор,Евроремонт,2016,,Нет,
60,298605493,21/02/2024  12:45,22/02/2024 05:21,https://spb.cian.ru/rent/flat/298605493/,Ленобласть,13,19,1,42.7,585,25000,Всеволожский,проезд Скандинавский,8к2,Девяткино,1,1,0,1,1,0,0,1,0,1,16.1,13.5,2.7,,1.0,1 лоджия,Во двор,Евроремонт,2017,Панельный,Нет,Наземная
61,296316219,18/2/2024  19:25,22/02/2024 05:22,https://spb.cian.ru/rent/flat/296316219/,Ленобласть,5,22,1,32.2,683,22000,Всеволожский, Первых,2к3,,0,0,0,1,0,0,0,0,0,0,10.4,13.4,2.8,,1.0,1 балкон,Во двор,Евроремонт,2023,,Нет,
62,298229534,20/2/2024  13:58,22/02/2024 05:22,https://spb.cian.ru/rent/flat/298229534/,Ленобласть,10,23,1,35.0,657,23000,Всеволожский, Первых,2к3,,1,1,0,0,1,0,0,0,0,1,10,14,,,1.0,1 лоджия,Во двор,Косметический,2023,,Нет,Открытая
